Scenario 1 ===============================================================>

Python binary: /home/chaurasi/semesterproject/venvs/venv-graph1/bin/python
Python version: Python 3.10.4
2.8.0+cu128
12.8
True
Training Examples: 412, Val Examples: 40, Test Examples: 48
Elapsed time: 1788.7766 seconds
412
torch.Size([329500, 14])
torch.Size([129900, 14])
torch.Size([172400, 14])
Step 455, Batch Loss: 0.1213, Graph Shape: torch.Size([240200, 14]), target shape: torch.Size([2402, 1])
Step 456, Batch Loss: 0.1260, Graph Shape: torch.Size([240100, 14]), target shape: torch.Size([2401, 1])
Step 457, Batch Loss: 0.2968, Graph Shape: torch.Size([226800, 14]), target shape: torch.Size([2268, 1])
Step 458, Batch Loss: 0.0868, Graph Shape: torch.Size([167400, 14]), target shape: torch.Size([1674, 1])
Step 459, Batch Loss: 0.1323, Graph Shape: torch.Size([323300, 14]), target shape: torch.Size([3233, 1])
Step 460, Batch Loss: 0.1687, Graph Shape: torch.Size([299200, 14]), target shape: torch.Size([2992, 1])
Step 461, Batch Loss: 0.2493, Graph Shape: torch.Size([169100, 14]), target shape: torch.Size([1691, 1])
Step 462, Batch Loss: 0.1574, Graph Shape: torch.Size([168700, 14]), target shape: torch.Size([1687, 1])
Step 463, Batch Loss: 0.2178, Graph Shape: torch.Size([389800, 14]), target shape: torch.Size([3898, 1])
Step 464, Batch Loss: 0.2570, Graph Shape: torch.Size([205700, 14]), target shape: torch.Size([2057, 1])
Step 465, Batch Loss: 0.1233, Graph Shape: torch.Size([374600, 14]), target shape: torch.Size([3746, 1])
Step 466, Batch Loss: 0.1820, Graph Shape: torch.Size([235900, 14]), target shape: torch.Size([2359, 1])
Step 467, Batch Loss: 0.1446, Graph Shape: torch.Size([372500, 14]), target shape: torch.Size([3725, 1])
Step 468, Batch Loss: 0.1478, Graph Shape: torch.Size([187800, 14]), target shape: torch.Size([1878, 1])
Step 469, Batch Loss: 0.3586, Graph Shape: torch.Size([188100, 14]), target shape: torch.Size([1881, 1])
Step 470, Batch Loss: 0.1323, Graph Shape: torch.Size([334700, 14]), target shape: torch.Size([3347, 1])
Step 471, Batch Loss: 0.1563, Graph Shape: torch.Size([186700, 14]), target shape: torch.Size([1867, 1])
Step 472, Batch Loss: 0.3833, Graph Shape: torch.Size([169100, 14]), target shape: torch.Size([1691, 1])
Step 473, Batch Loss: 0.1319, Graph Shape: torch.Size([169200, 14]), target shape: torch.Size([1692, 1])
Step 474, Batch Loss: 0.2255, Graph Shape: torch.Size([53800, 14]), target shape: torch.Size([538, 1])
Step 475, Batch Loss: 0.8772, Graph Shape: torch.Size([56900, 14]), target shape: torch.Size([569, 1])
Step 476, Batch Loss: 0.1091, Graph Shape: torch.Size([113800, 14]), target shape: torch.Size([1138, 1])
Step 477, Batch Loss: 0.1015, Graph Shape: torch.Size([203600, 14]), target shape: torch.Size([2036, 1])
Step 478, Batch Loss: 0.1202, Graph Shape: torch.Size([419000, 14]), target shape: torch.Size([4190, 1])
Step 479, Batch Loss: 0.1466, Graph Shape: torch.Size([167400, 14]), target shape: torch.Size([1674, 1])
Step 480, Batch Loss: 0.1077, Graph Shape: torch.Size([419900, 14]), target shape: torch.Size([4199, 1])
Step 481, Batch Loss: 0.1596, Graph Shape: torch.Size([183300, 14]), target shape: torch.Size([1833, 1])
Step 482, Batch Loss: 0.1160, Graph Shape: torch.Size([419600, 14]), target shape: torch.Size([4196, 1])
Step 483, Batch Loss: 0.1042, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 484, Batch Loss: 0.2317, Graph Shape: torch.Size([68400, 14]), target shape: torch.Size([684, 1])
Step 485, Batch Loss: 0.1190, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 486, Batch Loss: 0.1391, Graph Shape: torch.Size([419400, 14]), target shape: torch.Size([4194, 1])
Step 487, Batch Loss: 0.1334, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 488, Batch Loss: 0.1338, Graph Shape: torch.Size([419500, 14]), target shape: torch.Size([4195, 1])
Step 489, Batch Loss: 0.1089, Graph Shape: torch.Size([419500, 14]), target shape: torch.Size([4195, 1])
Step 490, Batch Loss: 0.1137, Graph Shape: torch.Size([419100, 14]), target shape: torch.Size([4191, 1])
Step 491, Batch Loss: 0.1863, Graph Shape: torch.Size([656400, 14]), target shape: torch.Size([6564, 1])
Step 492, Batch Loss: 0.1104, Graph Shape: torch.Size([419100, 14]), target shape: torch.Size([4191, 1])
Step 493, Batch Loss: 0.1065, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 494, Batch Loss: 0.1069, Graph Shape: torch.Size([419000, 14]), target shape: torch.Size([4190, 1])
Step 495, Batch Loss: 0.1283, Graph Shape: torch.Size([417500, 14]), target shape: torch.Size([4175, 1])
Step 496, Batch Loss: 0.1249, Graph Shape: torch.Size([106000, 14]), target shape: torch.Size([1060, 1])
Step 497, Batch Loss: 0.1049, Graph Shape: torch.Size([419600, 14]), target shape: torch.Size([4196, 1])
Step 498, Batch Loss: 0.1327, Graph Shape: torch.Size([230400, 14]), target shape: torch.Size([2304, 1])
Step 499, Batch Loss: 0.1192, Graph Shape: torch.Size([419000, 14]), target shape: torch.Size([4190, 1])
Step 500, Batch Loss: 0.1146, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 501, Batch Loss: 0.1019, Graph Shape: torch.Size([419300, 14]), target shape: torch.Size([4193, 1])
Step 502, Batch Loss: 0.1018, Graph Shape: torch.Size([419100, 14]), target shape: torch.Size([4191, 1])
Step 503, Batch Loss: 0.1549, Graph Shape: torch.Size([154500, 14]), target shape: torch.Size([1545, 1])
Step 504, Batch Loss: 0.1064, Graph Shape: torch.Size([154500, 14]), target shape: torch.Size([1545, 1])
Step 505, Batch Loss: 0.1475, Graph Shape: torch.Size([153500, 14]), target shape: torch.Size([1535, 1])
Step 506, Batch Loss: 0.0940, Graph Shape: torch.Size([153900, 14]), target shape: torch.Size([1539, 1])
Step 507, Batch Loss: 0.2020, Graph Shape: torch.Size([154400, 14]), target shape: torch.Size([1544, 1])
Step 508, Batch Loss: 0.0907, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 509, Batch Loss: 0.2002, Graph Shape: torch.Size([220300, 14]), target shape: torch.Size([2203, 1])
Step 510, Batch Loss: 0.3266, Graph Shape: torch.Size([221200, 14]), target shape: torch.Size([2212, 1])
Step 511, Batch Loss: 0.1173, Graph Shape: torch.Size([135800, 14]), target shape: torch.Size([1358, 1])
Step 512, Batch Loss: 0.0961, Graph Shape: torch.Size([419200, 14]), target shape: torch.Size([4192, 1])
Step 513, Batch Loss: 0.1162, Graph Shape: torch.Size([231400, 14]), target shape: torch.Size([2314, 1])
Step 514, Batch Loss: 0.3801, Graph Shape: torch.Size([233300, 14]), target shape: torch.Size([2333, 1])
Step 515, Batch Loss: 0.1051, Graph Shape: torch.Size([226700, 14]), target shape: torch.Size([2267, 1])
Step 516, Batch Loss: 0.2239, Graph Shape: torch.Size([52900, 14]), target shape: torch.Size([529, 1])
Step 517, Batch Loss: 0.1073, Graph Shape: torch.Size([206700, 14]), target shape: torch.Size([2067, 1])
Step 518, Batch Loss: 0.6558, Graph Shape: torch.Size([360600, 14]), target shape: torch.Size([3606, 1])
Step 519, Batch Loss: 0.1023, Graph Shape: torch.Size([225100, 14]), target shape: torch.Size([2251, 1])
Step 520, Batch Loss: 0.1381, Graph Shape: torch.Size([154100, 14]), target shape: torch.Size([1541, 1])
Step 521, Batch Loss: 0.1230, Graph Shape: torch.Size([154100, 14]), target shape: torch.Size([1541, 1])
Step 522, Batch Loss: 0.0946, Graph Shape: torch.Size([153900, 14]), target shape: torch.Size([1539, 1])
Step 523, Batch Loss: 0.1538, Graph Shape: torch.Size([168300, 14]), target shape: torch.Size([1683, 1])
Step 524, Batch Loss: 0.1099, Graph Shape: torch.Size([342900, 14]), target shape: torch.Size([3429, 1])
Step 525, Batch Loss: 0.1927, Graph Shape: torch.Size([89100, 14]), target shape: torch.Size([891, 1])
Step 526, Batch Loss: 0.1645, Graph Shape: torch.Size([231300, 14]), target shape: torch.Size([2313, 1])
Step 527, Batch Loss: 0.1242, Graph Shape: torch.Size([518800, 14]), target shape: torch.Size([5188, 1])
Step 528, Batch Loss: 0.1426, Graph Shape: torch.Size([518600, 14]), target shape: torch.Size([5186, 1])
Step 529, Batch Loss: 0.2692, Graph Shape: torch.Size([275200, 14]), target shape: torch.Size([2752, 1])
Step 530, Batch Loss: 0.0816, Graph Shape: torch.Size([164900, 14]), target shape: torch.Size([1649, 1])
Step 531, Batch Loss: 0.1079, Graph Shape: torch.Size([165500, 14]), target shape: torch.Size([1655, 1])
Step 532, Batch Loss: 0.1352, Graph Shape: torch.Size([86400, 14]), target shape: torch.Size([864, 1])
Step 533, Batch Loss: 0.8676, Graph Shape: torch.Size([170600, 14]), target shape: torch.Size([1706, 1])
Step 534, Batch Loss: 0.1763, Graph Shape: torch.Size([285600, 14]), target shape: torch.Size([2856, 1])
Step 535, Batch Loss: 0.1750, Graph Shape: torch.Size([285900, 14]), target shape: torch.Size([2859, 1])
Step 536, Batch Loss: 0.2407, Graph Shape: torch.Size([86700, 14]), target shape: torch.Size([867, 1])
Step 537, Batch Loss: 1.2363, Graph Shape: torch.Size([140300, 14]), target shape: torch.Size([1403, 1])
Step 538, Batch Loss: 0.1179, Graph Shape: torch.Size([354800, 14]), target shape: torch.Size([3548, 1])
Step 539, Batch Loss: 0.1387, Graph Shape: torch.Size([185900, 14]), target shape: torch.Size([1859, 1])
Step 540, Batch Loss: 0.1140, Graph Shape: torch.Size([285700, 14]), target shape: torch.Size([2857, 1])
Step 541, Batch Loss: 0.1846, Graph Shape: torch.Size([234700, 14]), target shape: torch.Size([2347, 1])
Step 542, Batch Loss: 0.1350, Graph Shape: torch.Size([233200, 14]), target shape: torch.Size([2332, 1])
Step 543, Batch Loss: 0.2370, Graph Shape: torch.Size([207000, 14]), target shape: torch.Size([2070, 1])
Step 544, Batch Loss: 0.1071, Graph Shape: torch.Size([207000, 14]), target shape: torch.Size([2070, 1])
Step 545, Batch Loss: 0.1446, Graph Shape: torch.Size([207200, 14]), target shape: torch.Size([2072, 1])
Step 546, Batch Loss: 0.1408, Graph Shape: torch.Size([207100, 14]), target shape: torch.Size([2071, 1])
Step 547, Batch Loss: 0.1075, Graph Shape: torch.Size([207400, 14]), target shape: torch.Size([2074, 1])
Step 548, Batch Loss: 0.0924, Graph Shape: torch.Size([207200, 14]), target shape: torch.Size([2072, 1])
Step 549, Batch Loss: 0.1030, Graph Shape: torch.Size([206200, 14]), target shape: torch.Size([2062, 1])
Step 550, Batch Loss: 0.1044, Graph Shape: torch.Size([206400, 14]), target shape: torch.Size([2064, 1])
Step 551, Batch Loss: 0.1093, Graph Shape: torch.Size([206200, 14]), target shape: torch.Size([2062, 1])
Step 552, Batch Loss: 0.1190, Graph Shape: torch.Size([207400, 14]), target shape: torch.Size([2074, 1])
Step 553, Batch Loss: 0.1107, Graph Shape: torch.Size([205900, 14]), target shape: torch.Size([2059, 1])
Step 554, Batch Loss: 0.2530, Graph Shape: torch.Size([520000, 14]), target shape: torch.Size([5200, 1])
Step 555, Batch Loss: 0.2195, Graph Shape: torch.Size([275700, 14]), target shape: torch.Size([2757, 1])
Step 556, Batch Loss: 0.3007, Graph Shape: torch.Size([213200, 14]), target shape: torch.Size([2132, 1])
Step 557, Batch Loss: 0.2313, Graph Shape: torch.Size([214500, 14]), target shape: torch.Size([2145, 1])
Step 558, Batch Loss: 0.2405, Graph Shape: torch.Size([334100, 14]), target shape: torch.Size([3341, 1])
Step 559, Batch Loss: 0.2917, Graph Shape: torch.Size([136000, 14]), target shape: torch.Size([1360, 1])
Step 560, Batch Loss: 0.1529, Graph Shape: torch.Size([155600, 14]), target shape: torch.Size([1556, 1])
Step 561, Batch Loss: 0.1048, Graph Shape: torch.Size([163800, 14]), target shape: torch.Size([1638, 1])
Step 562, Batch Loss: 0.2168, Graph Shape: torch.Size([691300, 14]), target shape: torch.Size([6913, 1])
Step 563, Batch Loss: 0.1307, Graph Shape: torch.Size([157600, 14]), target shape: torch.Size([1576, 1])
Step 564, Batch Loss: 0.1315, Graph Shape: torch.Size([156600, 14]), target shape: torch.Size([1566, 1])
Step 565, Batch Loss: 0.1583, Graph Shape: torch.Size([157400, 14]), target shape: torch.Size([1574, 1])
Step 566, Batch Loss: 0.1693, Graph Shape: torch.Size([158200, 14]), target shape: torch.Size([1582, 1])
Step 567, Batch Loss: 1.3054, Graph Shape: torch.Size([158800, 14]), target shape: torch.Size([1588, 1])
Step 568, Batch Loss: 0.1866, Graph Shape: torch.Size([240900, 14]), target shape: torch.Size([2409, 1])
Step 569, Batch Loss: 0.1466, Graph Shape: torch.Size([245600, 14]), target shape: torch.Size([2456, 1])
Step 570, Batch Loss: 0.1559, Graph Shape: torch.Size([249500, 14]), target shape: torch.Size([2495, 1])
Step 571, Batch Loss: 0.1275, Graph Shape: torch.Size([244700, 14]), target shape: torch.Size([2447, 1])
Step 572, Batch Loss: 0.3099, Graph Shape: torch.Size([133000, 14]), target shape: torch.Size([1330, 1])
Step 573, Batch Loss: 0.3216, Graph Shape: torch.Size([680400, 14]), target shape: torch.Size([6804, 1])
Step 574, Batch Loss: 0.1138, Graph Shape: torch.Size([165100, 14]), target shape: torch.Size([1651, 1])
Step 575, Batch Loss: 0.1418, Graph Shape: torch.Size([234900, 14]), target shape: torch.Size([2349, 1])
Step 576, Batch Loss: 0.1466, Graph Shape: torch.Size([235200, 14]), target shape: torch.Size([2352, 1])
Step 577, Batch Loss: 0.3702, Graph Shape: torch.Size([327100, 14]), target shape: torch.Size([3271, 1])
Step 578, Batch Loss: 3.3291, Graph Shape: torch.Size([327100, 14]), target shape: torch.Size([3271, 1])
Step 579, Batch Loss: 0.2115, Graph Shape: torch.Size([276100, 14]), target shape: torch.Size([2761, 1])
Step 580, Batch Loss: 0.1758, Graph Shape: torch.Size([231800, 14]), target shape: torch.Size([2318, 1])
Step 581, Batch Loss: 0.1820, Graph Shape: torch.Size([236600, 14]), target shape: torch.Size([2366, 1])
Step 582, Batch Loss: 0.1454, Graph Shape: torch.Size([232100, 14]), target shape: torch.Size([2321, 1])
Step 583, Batch Loss: 0.1809, Graph Shape: torch.Size([329200, 14]), target shape: torch.Size([3292, 1])
Step 584, Batch Loss: 0.1415, Graph Shape: torch.Size([145000, 14]), target shape: torch.Size([1450, 1])
Step 585, Batch Loss: 0.1398, Graph Shape: torch.Size([234000, 14]), target shape: torch.Size([2340, 1])
Step 586, Batch Loss: 0.1428, Graph Shape: torch.Size([233600, 14]), target shape: torch.Size([2336, 1])
Step 587, Batch Loss: 0.0931, Graph Shape: torch.Size([163800, 14]), target shape: torch.Size([1638, 1])
Step 588, Batch Loss: 0.1300, Graph Shape: torch.Size([164200, 14]), target shape: torch.Size([1642, 1])
Step 589, Batch Loss: 0.1143, Graph Shape: torch.Size([164100, 14]), target shape: torch.Size([1641, 1])
Step 590, Batch Loss: 0.1356, Graph Shape: torch.Size([164100, 14]), target shape: torch.Size([1641, 1])
Step 591, Batch Loss: 0.1816, Graph Shape: torch.Size([197100, 14]), target shape: torch.Size([1971, 1])
Step 592, Batch Loss: 0.1829, Graph Shape: torch.Size([197000, 14]), target shape: torch.Size([1970, 1])
Step 593, Batch Loss: 0.1055, Graph Shape: torch.Size([156100, 14]), target shape: torch.Size([1561, 1])
Step 594, Batch Loss: 0.1115, Graph Shape: torch.Size([156400, 14]), target shape: torch.Size([1564, 1])
Step 595, Batch Loss: 0.0881, Graph Shape: torch.Size([113600, 14]), target shape: torch.Size([1136, 1])
Step 596, Batch Loss: 0.1018, Graph Shape: torch.Size([113600, 14]), target shape: torch.Size([1136, 1])
Step 597, Batch Loss: 0.1217, Graph Shape: torch.Size([244500, 14]), target shape: torch.Size([2445, 1])
Step 598, Batch Loss: 0.1161, Graph Shape: torch.Size([244600, 14]), target shape: torch.Size([2446, 1])
Step 599, Batch Loss: 0.1280, Graph Shape: torch.Size([244200, 14]), target shape: torch.Size([2442, 1])
Step 600, Batch Loss: 0.1195, Graph Shape: torch.Size([243200, 14]), target shape: torch.Size([2432, 1])
Step 601, Batch Loss: 0.1321, Graph Shape: torch.Size([244500, 14]), target shape: torch.Size([2445, 1])
Step 602, Batch Loss: 0.1544, Graph Shape: torch.Size([244600, 14]), target shape: torch.Size([2446, 1])
Step 603, Batch Loss: 0.1158, Graph Shape: torch.Size([137500, 14]), target shape: torch.Size([1375, 1])
Step 604, Batch Loss: 3.2216, Graph Shape: torch.Size([219600, 14]), target shape: torch.Size([2196, 1])
Step 605, Batch Loss: 0.1113, Graph Shape: torch.Size([245200, 14]), target shape: torch.Size([2452, 1])
Step 606, Batch Loss: 0.2039, Graph Shape: torch.Size([163800, 14]), target shape: torch.Size([1638, 1])
Step 607, Batch Loss: 0.1148, Graph Shape: torch.Size([65300, 14]), target shape: torch.Size([653, 1])
Step 608, Batch Loss: 0.8285, Graph Shape: torch.Size([137600, 14]), target shape: torch.Size([1376, 1])
Step 609, Batch Loss: 0.1305, Graph Shape: torch.Size([479100, 14]), target shape: torch.Size([4791, 1])
Step 610, Batch Loss: 0.1233, Graph Shape: torch.Size([205900, 14]), target shape: torch.Size([2059, 1])
Step 611, Batch Loss: 0.1019, Graph Shape: torch.Size([205700, 14]), target shape: torch.Size([2057, 1])
Step 612, Batch Loss: 0.0964, Graph Shape: torch.Size([205800, 14]), target shape: torch.Size([2058, 1])
Step 613, Batch Loss: 0.2829, Graph Shape: torch.Size([137500, 14]), target shape: torch.Size([1375, 1])
Step 614, Batch Loss: 0.1974, Graph Shape: torch.Size([163200, 14]), target shape: torch.Size([1632, 1])
Step 615, Batch Loss: 0.1480, Graph Shape: torch.Size([54900, 14]), target shape: torch.Size([549, 1])
Step 616, Batch Loss: 0.1657, Graph Shape: torch.Size([54700, 14]), target shape: torch.Size([547, 1])
Step 617, Batch Loss: 0.1914, Graph Shape: torch.Size([130900, 14]), target shape: torch.Size([1309, 1])
Step 618, Batch Loss: 0.1035, Graph Shape: torch.Size([206600, 14]), target shape: torch.Size([2066, 1])
Step 619, Batch Loss: 0.1484, Graph Shape: torch.Size([206200, 14]), target shape: torch.Size([2062, 1])
Step 620, Batch Loss: 0.1331, Graph Shape: torch.Size([207300, 14]), target shape: torch.Size([2073, 1])
Step 621, Batch Loss: 0.1071, Graph Shape: torch.Size([154500, 14]), target shape: torch.Size([1545, 1])
Step 622, Batch Loss: 0.1869, Graph Shape: torch.Size([245300, 14]), target shape: torch.Size([2453, 1])
Step 623, Batch Loss: 0.1905, Graph Shape: torch.Size([149800, 14]), target shape: torch.Size([1498, 1])
Step 624, Batch Loss: 0.2555, Graph Shape: torch.Size([567400, 14]), target shape: torch.Size([5674, 1])
Step 625, Batch Loss: 3.7237, Graph Shape: torch.Size([667900, 14]), target shape: torch.Size([6679, 1])
Step 626, Batch Loss: 0.7920, Graph Shape: torch.Size([114600, 14]), target shape: torch.Size([1146, 1])
Step 627, Batch Loss: 0.1410, Graph Shape: torch.Size([135200, 14]), target shape: torch.Size([1352, 1])
Step 628, Batch Loss: 0.1967, Graph Shape: torch.Size([135200, 14]), target shape: torch.Size([1352, 1])
Step 629, Batch Loss: 0.1223, Graph Shape: torch.Size([147400, 14]), target shape: torch.Size([1474, 1])
Step 630, Batch Loss: 0.1469, Graph Shape: torch.Size([615300, 14]), target shape: torch.Size([6153, 1])
Step 631, Batch Loss: 0.1222, Graph Shape: torch.Size([615200, 14]), target shape: torch.Size([6152, 1])
Step 632, Batch Loss: 0.1108, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 633, Batch Loss: 0.0996, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 634, Batch Loss: 0.1209, Graph Shape: torch.Size([134500, 14]), target shape: torch.Size([1345, 1])
Step 635, Batch Loss: 0.1076, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 636, Batch Loss: 0.1067, Graph Shape: torch.Size([134900, 14]), target shape: torch.Size([1349, 1])
Step 637, Batch Loss: 0.1349, Graph Shape: torch.Size([229700, 14]), target shape: torch.Size([2297, 1])
Step 638, Batch Loss: 0.1462, Graph Shape: torch.Size([229800, 14]), target shape: torch.Size([2298, 1])
Step 639, Batch Loss: 0.1648, Graph Shape: torch.Size([229700, 14]), target shape: torch.Size([2297, 1])
Step 640, Batch Loss: 0.1015, Graph Shape: torch.Size([156100, 14]), target shape: torch.Size([1561, 1])
Step 641, Batch Loss: 0.1330, Graph Shape: torch.Size([156300, 14]), target shape: torch.Size([1563, 1])
Step 642, Batch Loss: 0.0946, Graph Shape: torch.Size([156300, 14]), target shape: torch.Size([1563, 1])
Step 643, Batch Loss: 0.1410, Graph Shape: torch.Size([154700, 14]), target shape: torch.Size([1547, 1])
Step 644, Batch Loss: 0.1168, Graph Shape: torch.Size([153900, 14]), target shape: torch.Size([1539, 1])
Step 645, Batch Loss: 0.1223, Graph Shape: torch.Size([228600, 14]), target shape: torch.Size([2286, 1])
Step 646, Batch Loss: 0.1803, Graph Shape: torch.Size([137100, 14]), target shape: torch.Size([1371, 1])
Step 647, Batch Loss: 0.2759, Graph Shape: torch.Size([338200, 14]), target shape: torch.Size([3382, 1])
Step 648, Batch Loss: 0.1528, Graph Shape: torch.Size([334400, 14]), target shape: torch.Size([3344, 1])
Step 649, Batch Loss: 0.1343, Graph Shape: torch.Size([229500, 14]), target shape: torch.Size([2295, 1])
Step 650, Batch Loss: 0.1317, Graph Shape: torch.Size([83800, 14]), target shape: torch.Size([838, 1])
Step 651, Batch Loss: 0.1184, Graph Shape: torch.Size([83800, 14]), target shape: torch.Size([838, 1])
Step 652, Batch Loss: 0.4160, Graph Shape: torch.Size([274600, 14]), target shape: torch.Size([2746, 1])
Step 653, Batch Loss: 0.2385, Graph Shape: torch.Size([599500, 14]), target shape: torch.Size([5995, 1])
Step 654, Batch Loss: 0.2998, Graph Shape: torch.Size([140700, 14]), target shape: torch.Size([1407, 1])
Step 655, Batch Loss: 0.2087, Graph Shape: torch.Size([140500, 14]), target shape: torch.Size([1405, 1])
Step 656, Batch Loss: 0.1677, Graph Shape: torch.Size([229500, 14]), target shape: torch.Size([2295, 1])
Step 657, Batch Loss: 0.1667, Graph Shape: torch.Size([202400, 14]), target shape: torch.Size([2024, 1])
Step 658, Batch Loss: 0.1981, Graph Shape: torch.Size([99500, 14]), target shape: torch.Size([995, 1])
Step 659, Batch Loss: 0.1576, Graph Shape: torch.Size([99400, 14]), target shape: torch.Size([994, 1])
Step 660, Batch Loss: 0.2977, Graph Shape: torch.Size([337700, 14]), target shape: torch.Size([3377, 1])
Step 661, Batch Loss: 0.1707, Graph Shape: torch.Size([337500, 14]), target shape: torch.Size([3375, 1])
Step 662, Batch Loss: 0.0954, Graph Shape: torch.Size([337500, 14]), target shape: torch.Size([3375, 1])
Step 663, Batch Loss: 0.1289, Graph Shape: torch.Size([357600, 14]), target shape: torch.Size([3576, 1])
Step 664, Batch Loss: 0.1921, Graph Shape: torch.Size([230200, 14]), target shape: torch.Size([2302, 1])
Step 665, Batch Loss: 0.1410, Graph Shape: torch.Size([283400, 14]), target shape: torch.Size([2834, 1])
Step 666, Batch Loss: 0.1029, Graph Shape: torch.Size([157600, 14]), target shape: torch.Size([1576, 1])
Step 667, Batch Loss: 0.1031, Graph Shape: torch.Size([170200, 14]), target shape: torch.Size([1702, 1])
Step 668, Batch Loss: 0.2479, Graph Shape: torch.Size([222900, 14]), target shape: torch.Size([2229, 1])
Step 669, Batch Loss: 0.1160, Graph Shape: torch.Size([295500, 14]), target shape: torch.Size([2955, 1])
Step 670, Batch Loss: 0.1233, Graph Shape: torch.Size([154200, 14]), target shape: torch.Size([1542, 1])
Step 671, Batch Loss: 0.1839, Graph Shape: torch.Size([240700, 14]), target shape: torch.Size([2407, 1])
Step 672, Batch Loss: 0.2073, Graph Shape: torch.Size([414000, 14]), target shape: torch.Size([4140, 1])
Step 673, Batch Loss: 0.6365, Graph Shape: torch.Size([327600, 14]), target shape: torch.Size([3276, 1])
Step 674, Batch Loss: 0.2462, Graph Shape: torch.Size([765900, 14]), target shape: torch.Size([7659, 1])
Step 675, Batch Loss: 0.1224, Graph Shape: torch.Size([310800, 14]), target shape: torch.Size([3108, 1])
Step 676, Batch Loss: 1.4231, Graph Shape: torch.Size([288400, 14]), target shape: torch.Size([2884, 1])
Step 677, Batch Loss: 0.1583, Graph Shape: torch.Size([235900, 14]), target shape: torch.Size([2359, 1])
Step 678, Batch Loss: 0.1657, Graph Shape: torch.Size([236100, 14]), target shape: torch.Size([2361, 1])
Step 679, Batch Loss: 0.1330, Graph Shape: torch.Size([273800, 14]), target shape: torch.Size([2738, 1])
Step 680, Batch Loss: 0.1268, Graph Shape: torch.Size([118500, 14]), target shape: torch.Size([1185, 1])
Step 681, Batch Loss: 0.1217, Graph Shape: torch.Size([118400, 14]), target shape: torch.Size([1184, 1])
Step 682, Batch Loss: 0.1190, Graph Shape: torch.Size([119500, 14]), target shape: torch.Size([1195, 1])
Step 683, Batch Loss: 0.1304, Graph Shape: torch.Size([235400, 14]), target shape: torch.Size([2354, 1])
Step 684, Batch Loss: 0.1335, Graph Shape: torch.Size([119000, 14]), target shape: torch.Size([1190, 1])
Step 685, Batch Loss: 0.2082, Graph Shape: torch.Size([119100, 14]), target shape: torch.Size([1191, 1])
Step 686, Batch Loss: 0.1753, Graph Shape: torch.Size([119000, 14]), target shape: torch.Size([1190, 1])
Step 687, Batch Loss: 0.1224, Graph Shape: torch.Size([184300, 14]), target shape: torch.Size([1843, 1])
Step 688, Batch Loss: 0.1153, Graph Shape: torch.Size([184500, 14]), target shape: torch.Size([1845, 1])
Step 689, Batch Loss: 0.1313, Graph Shape: torch.Size([206500, 14]), target shape: torch.Size([2065, 1])
Step 690, Batch Loss: 0.1202, Graph Shape: torch.Size([360000, 14]), target shape: torch.Size([3600, 1])
Step 691, Batch Loss: 0.1244, Graph Shape: torch.Size([359800, 14]), target shape: torch.Size([3598, 1])
Step 692, Batch Loss: 0.1304, Graph Shape: torch.Size([243400, 14]), target shape: torch.Size([2434, 1])
Step 693, Batch Loss: 0.1112, Graph Shape: torch.Size([448100, 14]), target shape: torch.Size([4481, 1])
Step 694, Batch Loss: 0.2178, Graph Shape: torch.Size([185500, 14]), target shape: torch.Size([1855, 1])
Step 695, Batch Loss: 0.1257, Graph Shape: torch.Size([185500, 14]), target shape: torch.Size([1855, 1])
Step 696, Batch Loss: 0.1110, Graph Shape: torch.Size([166400, 14]), target shape: torch.Size([1664, 1])
Step 697, Batch Loss: 0.1081, Graph Shape: torch.Size([156200, 14]), target shape: torch.Size([1562, 1])
Step 698, Batch Loss: 0.1439, Graph Shape: torch.Size([156800, 14]), target shape: torch.Size([1568, 1])
Step 699, Batch Loss: 0.1059, Graph Shape: torch.Size([156200, 14]), target shape: torch.Size([1562, 1])
Step 700, Batch Loss: 0.0943, Graph Shape: torch.Size([156600, 14]), target shape: torch.Size([1566, 1])
Step 701, Batch Loss: 0.1356, Graph Shape: torch.Size([157000, 14]), target shape: torch.Size([1570, 1])
Step 702, Batch Loss: 0.1136, Graph Shape: torch.Size([157200, 14]), target shape: torch.Size([1572, 1])
Step 703, Batch Loss: 0.1014, Graph Shape: torch.Size([157200, 14]), target shape: torch.Size([1572, 1])
Step 704, Batch Loss: 0.1022, Graph Shape: torch.Size([244300, 14]), target shape: torch.Size([2443, 1])
Step 705, Batch Loss: 0.1495, Graph Shape: torch.Size([415200, 14]), target shape: torch.Size([4152, 1])
